RatingId	RaterId	Value	DateRated	MovieId
17993	414	3	19/04/2021 20:03:34	6341
17994	414	3	19/04/2021 20:03:34	6537
18007	414	2.5	19/04/2021 20:03:34	7450
18006	414	2	19/04/2021 20:03:34	7445
18003	414	3.5	19/04/2021 20:03:34	7347
18002	414	2	19/04/2021 20:03:34	7340
18004	414	3.5	19/04/2021 20:03:34	7348
18005	414	4	19/04/2021 20:03:34	7364
18009	414	4	19/04/2021 20:03:34	7980
18008	414	4	19/04/2021 20:03:34	7451
17999	414	3.5	19/04/2021 20:03:34	6957
17998	414	4	19/04/2021 20:03:34	6947
18000	414	4	19/04/2021 20:03:34	6974
18001	414	4	19/04/2021 20:03:34	7090
17962	414	2	19/04/2021 20:03:34	4909
17964	414	4	19/04/2021 20:03:34	4951
17963	414	2	19/04/2021 20:03:34	4929
17961	414	4	19/04/2021 20:03:34	4886
17969	414	4	19/04/2021 20:03:34	4967
17970	414	5	19/04/2021 20:03:34	4975
17968	414	4	19/04/2021 20:03:34	4965
17967	414	2.5	19/04/2021 20:03:34	4961
17966	414	3	19/04/2021 20:03:34	4958
17965	414	4	19/04/2021 20:03:34	4954
17971	414	3	19/04/2021 20:03:34	4978
17972	414	1	19/04/2021 20:03:34	4985
17973	414	4	19/04/2021 20:03:34	4995
17984	414	3.5	19/04/2021 20:03:34	5955
17983	414	2.5	19/04/2021 20:03:34	5951
17985	414	4	19/04/2021 20:03:34	5968
17986	414	5	19/04/2021 20:03:34	5971
17982	414	5	19/04/2021 20:03:34	5902
17980	414	3	19/04/2021 20:03:34	5820
17981	414	4	19/04/2021 20:03:34	5876
17979	414	3	19/04/2021 20:03:34	5548
17978	414	2	19/04/2021 20:03:34	5471
17977	414	3	19/04/2021 20:03:34	5255
17975	414	5	19/04/2021 20:03:34	5137
17974	414	4	19/04/2021 20:03:34	5072
17976	414	4	19/04/2021 20:03:34	5146
17960	414	2	19/04/2021 20:03:34	4823
17959	414	4	19/04/2021 20:03:34	4816
17958	414	3	19/04/2021 20:03:34	4808
17956	414	4	19/04/2021 20:03:34	4771
17954	414	4	19/04/2021 20:03:34	4643
17957	414	2	19/04/2021 20:03:34	4780
17955	414	4	19/04/2021 20:03:34	4688
17951	414	2	19/04/2021 20:03:34	4599
17950	414	3	19/04/2021 20:03:34	4587
17948	414	4	19/04/2021 20:03:34	4553
17949	414	3	19/04/2021 20:03:34	4564
17944	414	4	19/04/2021 20:03:34	4478
17945	414	2	19/04/2021 20:03:34	4482
17947	414	2.5	19/04/2021 20:03:34	4520
17946	414	4	19/04/2021 20:03:34	4488
17953	414	1	19/04/2021 20:03:34	4639
17952	414	3	19/04/2021 20:03:34	4638
17938	414	3	19/04/2021 20:03:34	4291
17937	414	3	19/04/2021 20:03:34	4256
17936	414	4	19/04/2021 20:03:34	4248
17935	414	2	19/04/2021 20:03:34	4247
17932	414	4	19/04/2021 20:03:34	4232
17933	414	2	19/04/2021 20:03:34	4233
17934	414	3	19/04/2021 20:03:34	4234
17940	414	3	19/04/2021 20:03:34	4349
17942	414	2	19/04/2021 20:03:34	4474
17943	414	4	19/04/2021 20:03:34	4475
17941	414	5	19/04/2021 20:03:34	4380
17939	414	4	19/04/2021 20:03:34	4327
17930	414	2	19/04/2021 20:03:34	4148
17928	414	3	19/04/2021 20:03:34	4141
17929	414	4	19/04/2021 20:03:34	4147
17931	414	3	19/04/2021 20:03:34	4203
17927	414	3	19/04/2021 20:03:34	4105
17926	414	3	19/04/2021 20:03:34	4012
17908	414	4	19/04/2021 20:03:34	3175
17914	414	4	19/04/2021 20:03:34	3526
17913	414	3	19/04/2021 20:03:34	3525
17915	414	4	19/04/2021 20:03:34	3536
17911	414	4	19/04/2021 20:03:34	3512
17912	414	1.5	19/04/2021 20:03:34	3513
17909	414	3	19/04/2021 20:03:34	3179
17910	414	4	19/04/2021 20:03:34	3396
17925	414	5	19/04/2021 20:03:34	4011
17921	414	2	19/04/2021 20:03:34	3766
17920	414	3	19/04/2021 20:03:34	3763
17922	414	4	19/04/2021 20:03:34	3784
17923	414	2	19/04/2021 20:03:34	3786
17924	414	3	19/04/2021 20:03:34	3980
17916	414	4	19/04/2021 20:03:34	3543
17917	414	3	19/04/2021 20:03:34	3594
17919	414	3	19/04/2021 20:03:34	3638
17918	414	3	19/04/2021 20:03:34	3635
17892	414	4	19/04/2021 20:03:34	2928
17893	414	5	19/04/2021 20:03:34	2959
17891	414	3	19/04/2021 20:03:34	2891
17888	414	3	19/04/2021 20:03:34	2770
17887	414	4	19/04/2021 20:03:34	2769
17886	414	4	19/04/2021 20:03:34	2761
17890	414	3	19/04/2021 20:03:34	2787
17889	414	3	19/04/2021 20:03:34	2779
17885	414	3	19/04/2021 20:03:34	2759
17884	414	3	19/04/2021 20:03:34	2690
17883	414	4	19/04/2021 20:03:34	2671
17882	414	4	19/04/2021 20:03:34	2657
17881	414	3	19/04/2021 20:03:34	2642
17905	414	4	19/04/2021 20:03:34	3101
17904	414	4	19/04/2021 20:03:34	3087
17907	414	5	19/04/2021 20:03:34	3114
17906	414	4	19/04/2021 20:03:34	3111
17897	414	3	19/04/2021 20:03:34	3036
17898	414	4	19/04/2021 20:03:34	3040
17899	414	4	19/04/2021 20:03:34	3053
17900	414	2	19/04/2021 20:03:34	3063
17902	414	3	19/04/2021 20:03:34	3079
17901	414	4	19/04/2021 20:03:34	3078
17903	414	3	19/04/2021 20:03:34	3082
17895	414	4	19/04/2021 20:03:34	3033
17894	414	3	19/04/2021 20:03:34	2990
17896	414	5	19/04/2021 20:03:34	3034
17873	414	4	19/04/2021 20:03:34	2502
17874	414	3	19/04/2021 20:03:34	2528
17872	414	4	19/04/2021 20:03:34	2501
17871	414	4	19/04/2021 20:03:34	2470
17869	414	2	19/04/2021 20:03:34	2453
17868	414	4	19/04/2021 20:03:34	2447
17867	414	2	19/04/2021 20:03:34	2428
17870	414	3	19/04/2021 20:03:34	2469
17877	414	1	19/04/2021 20:03:34	2605
17876	414	3	19/04/2021 20:03:34	2575
17875	414	3	19/04/2021 20:03:34	2539
17880	414	3	19/04/2021 20:03:34	2640
17878	414	3	19/04/2021 20:03:34	2616
17879	414	2	19/04/2021 20:03:34	2617
17862	414	5	19/04/2021 20:03:34	2321
17861	414	2.5	19/04/2021 20:03:34	2320
17860	414	4	19/04/2021 20:03:34	2313
17859	414	5	19/04/2021 20:03:34	2302
17858	414	4	19/04/2021 20:03:34	2300
17856	414	4	19/04/2021 20:03:34	2291
17857	414	4	19/04/2021 20:03:34	2294
17866	414	5	19/04/2021 20:03:34	2395
17865	414	4	19/04/2021 20:03:34	2355
17864	414	4	19/04/2021 20:03:34	2335
17863	414	3	19/04/2021 20:03:34	2322
17855	414	4	19/04/2021 20:03:34	2289
17854	414	4	19/04/2021 20:03:34	2275
17853	414	2	19/04/2021 20:03:34	2269
17852	414	4	19/04/2021 20:03:34	2268
17845	414	5	19/04/2021 20:03:34	2193
17844	414	3.5	19/04/2021 20:03:34	2182
17849	414	2	19/04/2021 20:03:34	2260
17850	414	2	19/04/2021 20:03:34	2263
17851	414	2	19/04/2021 20:03:34	2266
17848	414	2	19/04/2021 20:03:34	2259
17847	414	1	19/04/2021 20:03:34	2253
17846	414	3	19/04/2021 20:03:34	2252
17838	414	4	19/04/2021 20:03:34	2133
17837	414	2	19/04/2021 20:03:34	2124
17839	414	5	19/04/2021 20:03:34	2134
17836	414	2	19/04/2021 20:03:34	2119
17835	414	3	19/04/2021 20:03:34	2117
17842	414	3	19/04/2021 20:03:34	2155
17841	414	2	19/04/2021 20:03:34	2148
17840	414	5	19/04/2021 20:03:34	2140
17843	414	4	19/04/2021 20:03:34	2161
17820	414	3	19/04/2021 20:03:34	2064
17821	414	4	19/04/2021 20:03:34	2067
17819	414	3	19/04/2021 20:03:34	2058
17818	414	3	19/04/2021 20:03:34	2054
17822	414	4	19/04/2021 20:03:34	2080
17824	414	2	19/04/2021 20:03:34	2084
17823	414	2	19/04/2021 20:03:34	2082
17825	414	4	19/04/2021 20:03:34	2085
17831	414	3	19/04/2021 20:03:34	2109
17832	414	4	19/04/2021 20:03:34	2110
17834	414	4	19/04/2021 20:03:34	2116
17833	414	5	19/04/2021 20:03:34	2114
17828	414	3	19/04/2021 20:03:34	2100
17830	414	3	19/04/2021 20:03:34	2105
17829	414	2	19/04/2021 20:03:34	2103
17826	414	5	19/04/2021 20:03:34	2087
17827	414	3	19/04/2021 20:03:34	2088
17813	414	5	19/04/2021 20:03:34	2028
17812	414	2	19/04/2021 20:03:34	2026
17817	414	3	19/04/2021 20:03:34	2048
17816	414	3	19/04/2021 20:03:34	2046
17815	414	2	19/04/2021 20:03:34	2044
17814	414	4	19/04/2021 20:03:34	2033
17807	414	3	19/04/2021 20:03:34	2014
17808	414	4	19/04/2021 20:03:34	2018
17806	414	3	19/04/2021 20:03:34	2011
17811	414	5	19/04/2021 20:03:34	2021
17809	414	5	19/04/2021 20:03:34	2019
17810	414	5	19/04/2021 20:03:34	2020
17803	414	5	19/04/2021 20:03:34	2005
17805	414	2	19/04/2021 20:03:34	2007
17804	414	2	19/04/2021 20:03:34	2006
17801	414	3	19/04/2021 20:03:34	2000
17802	414	3	19/04/2021 20:03:34	2001
17795	414	4	19/04/2021 20:03:34	1966
17796	414	4	19/04/2021 20:03:34	1967
17794	414	4	19/04/2021 20:03:34	1965
17797	414	5	19/04/2021 20:03:34	1968
17798	414	2	19/04/2021 20:03:34	1970
17799	414	2	19/04/2021 20:03:34	1991
17800	414	4	19/04/2021 20:03:34	1997
17776	414	3	19/04/2021 20:03:34	1816
17775	414	3	19/04/2021 20:03:34	1792
17774	414	1	19/04/2021 20:03:34	1779
17772	414	4	19/04/2021 20:03:34	1735
17773	414	4	19/04/2021 20:03:34	1777
17769	414	3	19/04/2021 20:03:34	1722
17768	414	4	19/04/2021 20:03:34	1717
17771	414	3	19/04/2021 20:03:34	1729
17770	414	2	19/04/2021 20:03:34	1726
17780	414	3	19/04/2021 20:03:34	1883
17781	414	4	19/04/2021 20:03:34	1884
17779	414	4	19/04/2021 20:03:34	1845
17778	414	2	19/04/2021 20:03:34	1833
17777	414	1	19/04/2021 20:03:34	1831
17786	414	3	19/04/2021 20:03:34	1909
17785	414	4	19/04/2021 20:03:34	1907
17782	414	4	19/04/2021 20:03:34	1885
17784	414	4	19/04/2021 20:03:34	1895
17783	414	3	19/04/2021 20:03:34	1894
17788	414	5	19/04/2021 20:03:34	1923
17787	414	4	19/04/2021 20:03:34	1921
17789	414	4	19/04/2021 20:03:34	1945
17790	414	4	19/04/2021 20:03:34	1947
17791	414	4	19/04/2021 20:03:34	1954
17793	414	4	19/04/2021 20:03:34	1961
17792	414	3	19/04/2021 20:03:34	1957
18042	414	4.5	19/04/2021 20:03:34	89492
18043	414	4	19/04/2021 20:03:34	122906
18065	415	4	19/04/2021 20:03:34	2291
18067	415	2.5	19/04/2021 20:03:34	2617
18066	415	4	19/04/2021 20:03:34	2539
18068	415	5	19/04/2021 20:03:34	2959
18070	415	3.5	19/04/2021 20:03:34	5693
18069	415	3.5	19/04/2021 20:03:34	4958
18072	415	4.5	19/04/2021 20:03:34	6957
18071	415	4.5	19/04/2021 20:03:34	6016
18073	415	2.5	19/04/2021 20:03:34	31685
18050	415	5	19/04/2021 20:03:34	296
18052	415	3.5	19/04/2021 20:03:34	377
18051	415	5	19/04/2021 20:03:34	318
18053	415	4	19/04/2021 20:03:34	480
18049	415	4	19/04/2021 20:03:34	260
18048	415	4	19/04/2021 20:03:34	223
18047	415	4	19/04/2021 20:03:34	175
18044	415	4.5	19/04/2021 20:03:34	111
18045	415	4	19/04/2021 20:03:34	141
18046	415	4	19/04/2021 20:03:34	150
18063	415	3.5	19/04/2021 20:03:34	1580
18064	415	4	19/04/2021 20:03:34	1687
18061	415	4.5	19/04/2021 20:03:34	928
18062	415	5	19/04/2021 20:03:34	1213
18056	415	4.5	19/04/2021 20:03:34	608
18054	415	4	19/04/2021 20:03:34	588
18055	415	5	19/04/2021 20:03:34	593
18059	415	4.5	19/04/2021 20:03:34	909
18060	415	4.5	19/04/2021 20:03:34	922
18058	415	4	19/04/2021 20:03:34	903
18057	415	5	19/04/2021 20:03:34	858
18084	416	1.5	19/04/2021 20:03:34	830
18083	416	4.5	19/04/2021 20:03:34	608
18085	416	2	19/04/2021 20:03:34	1580
18074	416	2.5	19/04/2021 20:03:34	170
18076	416	3	19/04/2021 20:03:34	260
18075	416	4	19/04/2021 20:03:34	247
18081	416	4.5	19/04/2021 20:03:34	509
18082	416	3.5	19/04/2021 20:03:34	527
18078	416	3	19/04/2021 20:03:34	318
18079	416	1	19/04/2021 20:03:34	319
18080	416	4.5	19/04/2021 20:03:34	327
18077	416	4	19/04/2021 20:03:34	296
18088	416	4	19/04/2021 20:03:34	4967
18089	416	2.5	19/04/2021 20:03:34	4995
18087	416	0.5	19/04/2021 20:03:34	4886
18090	416	4	19/04/2021 20:03:34	5902
18091	416	5	19/04/2021 20:03:34	5951
18086	416	4	19/04/2021 20:03:34	2959
18100	417	5	19/04/2021 20:03:34	2959
18102	417	5	19/04/2021 20:03:34	4995
18101	417	5	19/04/2021 20:03:34	4975
18103	417	5	19/04/2021 20:03:34	6016
18105	417	4	19/04/2021 20:03:34	49530
18104	417	2.5	19/04/2021 20:03:34	8914
18093	417	5	19/04/2021 20:03:34	296
18092	417	4	19/04/2021 20:03:34	288
18094	417	5	19/04/2021 20:03:34	318
18099	417	5	19/04/2021 20:03:34	1682
18098	417	3.5	19/04/2021 20:03:34	1213
18097	417	3.5	19/04/2021 20:03:34	1089
18095	417	4	19/04/2021 20:03:34	593
18096	417	5	19/04/2021 20:03:34	858
18111	418	4	19/04/2021 20:03:34	593
18112	418	0.5	19/04/2021 20:03:34	648
18116	418	4	19/04/2021 20:03:34	1370
18115	418	3.5	19/04/2021 20:03:34	1259
18114	418	4.5	19/04/2021 20:03:34	1247
18113	418	5	19/04/2021 20:03:34	1246
18119	418	4	19/04/2021 20:03:34	1682
18117	418	0.5	19/04/2021 20:03:34	1552
18118	418	0.5	19/04/2021 20:03:34	1573
18108	418	5	19/04/2021 20:03:34	318
18107	418	4.5	19/04/2021 20:03:34	296
18110	418	4.5	19/04/2021 20:03:34	527
18109	418	3.5	19/04/2021 20:03:34	500
18106	418	4.5	19/04/2021 20:03:34	111
18124	418	3.5	19/04/2021 20:03:34	85414
18123	418	5	19/04/2021 20:03:34	2959
18122	418	0.5	19/04/2021 20:03:34	2617
18121	418	0.5	19/04/2021 20:03:34	2054
18120	418	4	19/04/2021 20:03:34	2005
18152	419	5	19/04/2021 20:03:34	2028
18154	419	2	19/04/2021 20:03:34	2617
18153	419	4	19/04/2021 20:03:34	2502
18155	419	5	19/04/2021 20:03:34	2959
18156	419	4	19/04/2021 20:03:34	4816
18159	419	3.5	19/04/2021 20:03:34	6058
18157	419	4	19/04/2021 20:03:34	4958
18158	419	3.5	19/04/2021 20:03:34	4995
18127	419	4	19/04/2021 20:03:34	111
18126	419	4	19/04/2021 20:03:34	110
18125	419	4	19/04/2021 20:03:34	104
18129	419	3	19/04/2021 20:03:34	231
18128	419	4	19/04/2021 20:03:34	175
18138	419	5	19/04/2021 20:03:34	527
18137	419	3.5	19/04/2021 20:03:34	480
18132	419	4.5	19/04/2021 20:03:34	292
18131	419	1.5	19/04/2021 20:03:34	288
18130	419	0.5	19/04/2021 20:03:34	277
18133	419	5	19/04/2021 20:03:34	296
18134	419	5	19/04/2021 20:03:34	318
18135	419	5	19/04/2021 20:03:34	319
18136	419	4	19/04/2021 20:03:34	377
18151	419	3.5	19/04/2021 20:03:34	1573
18150	419	3.5	19/04/2021 20:03:34	1412
18149	419	4	19/04/2021 20:03:34	1407
18148	419	4	19/04/2021 20:03:34	1262
18145	419	5	19/04/2021 20:03:34	1089
18146	419	4	19/04/2021 20:03:34	1090
18147	419	4	19/04/2021 20:03:34	1213
18144	419	0.5	19/04/2021 20:03:34	1073
18140	419	1	19/04/2021 20:03:34	661
18139	419	3	19/04/2021 20:03:34	593
18143	419	5	19/04/2021 20:03:34	858
18142	419	4.5	19/04/2021 20:03:34	780
18141	419	2.5	19/04/2021 20:03:34	673
1917	42	4	19/04/2021 20:03:34	708
1918	42	2	19/04/2021 20:03:34	780
1922	42	5	19/04/2021 20:03:34	805
1919	42	3	19/04/2021 20:03:34	782
1920	42	2	19/04/2021 20:03:34	784
1921	42	4	19/04/2021 20:03:34	788
1924	42	2	19/04/2021 20:03:34	880
1923	42	5	19/04/2021 20:03:34	858
1925	42	5	19/04/2021 20:03:34	912
1910	42	5	19/04/2021 20:03:34	593
1908	42	4	19/04/2021 20:03:34	590
1909	42	3	19/04/2021 20:03:34	592
1907	42	2	19/04/2021 20:03:34	586
1916	42	5	19/04/2021 20:03:34	648
1912	42	2	19/04/2021 20:03:34	612
1913	42	2	19/04/2021 20:03:34	628
1914	42	3	19/04/2021 20:03:34	639
1915	42	2	19/04/2021 20:03:34	647
1911	42	5	19/04/2021 20:03:34	597
1927	42	2	19/04/2021 20:03:34	996
1926	42	5	19/04/2021 20:03:34	924
1933	42	5	19/04/2021 20:03:34	1213
1934	42	5	19/04/2021 20:03:34	1245
1931	42	5	19/04/2021 20:03:34	1093
1932	42	5	19/04/2021 20:03:34	1124
1930	42	5	19/04/2021 20:03:34	1090
1929	42	5	19/04/2021 20:03:34	1089
1928	42	3	19/04/2021 20:03:34	1088
1936	42	5	19/04/2021 20:03:34	1265
1935	42	5	19/04/2021 20:03:34	1246
1938	42	2	19/04/2021 20:03:34	1370
1937	42	3	19/04/2021 20:03:34	1266
1942	42	2	19/04/2021 20:03:34	1391
1940	42	5	19/04/2021 20:03:34	1378
1941	42	5	19/04/2021 20:03:34	1379
1939	42	4	19/04/2021 20:03:34	1374
1944	42	2	19/04/2021 20:03:34	1499
1943	42	4	19/04/2021 20:03:34	1485
1946	42	4	19/04/2021 20:03:34	1573
1945	42	3	19/04/2021 20:03:34	1552
1957	42	3	19/04/2021 20:03:34	1682
1958	42	3	19/04/2021 20:03:34	1687
1959	42	1	19/04/2021 20:03:34	1689
1956	42	4	19/04/2021 20:03:34	1672
1955	42	2	19/04/2021 20:03:34	1667
1954	42	5	19/04/2021 20:03:34	1653
1953	42	4	19/04/2021 20:03:34	1645
1951	42	3	19/04/2021 20:03:34	1641
1952	42	2	19/04/2021 20:03:34	1644
1947	42	4	19/04/2021 20:03:34	1580
1950	42	3	19/04/2021 20:03:34	1619
1948	42	4	19/04/2021 20:03:34	1597
1949	42	4	19/04/2021 20:03:34	1610
1884	42	4	19/04/2021 20:03:34	350
1885	42	4	19/04/2021 20:03:34	364
1882	42	4	19/04/2021 20:03:34	318
1883	42	5	19/04/2021 20:03:34	333
1880	42	5	19/04/2021 20:03:34	296
1881	42	2	19/04/2021 20:03:34	303
1878	42	5	19/04/2021 20:03:34	288
1877	42	4	19/04/2021 20:03:34	276
1879	42	3	19/04/2021 20:03:34	292
1897	42	3	19/04/2021 20:03:34	490
1896	42	4	19/04/2021 20:03:34	468
1895	42	2	19/04/2021 20:03:34	466
1893	42	4	19/04/2021 20:03:34	433
1894	42	4	19/04/2021 20:03:34	436
1891	42	2	19/04/2021 20:03:34	415
1889	42	4	19/04/2021 20:03:34	408
1890	42	2	19/04/2021 20:03:34	414
1892	42	3	19/04/2021 20:03:34	424
1888	42	4	19/04/2021 20:03:34	381
1887	42	3	19/04/2021 20:03:34	380
1886	42	2	19/04/2021 20:03:34	379
1901	42	4	19/04/2021 20:03:34	527
1899	42	4	19/04/2021 20:03:34	509
1900	42	3	19/04/2021 20:03:34	524
1898	42	4	19/04/2021 20:03:34	507
1903	42	4	19/04/2021 20:03:34	548
1904	42	5	19/04/2021 20:03:34	550
1905	42	4	19/04/2021 20:03:34	552
1906	42	5	19/04/2021 20:03:34	553
1902	42	4	19/04/2021 20:03:34	540
1865	42	4	19/04/2021 20:03:34	185
1864	42	2	19/04/2021 20:03:34	173
1867	42	3	19/04/2021 20:03:34	193
1866	42	4	19/04/2021 20:03:34	186
1863	42	3	19/04/2021 20:03:34	168
1861	42	3	19/04/2021 20:03:34	163
1862	42	2	19/04/2021 20:03:34	165
1860	42	3	19/04/2021 20:03:34	161
1871	42	4	19/04/2021 20:03:34	234
1870	42	4	19/04/2021 20:03:34	231
1872	42	3	19/04/2021 20:03:34	236
1869	42	4	19/04/2021 20:03:34	227
1868	42	5	19/04/2021 20:03:34	223
1873	42	4	19/04/2021 20:03:34	252
1874	42	5	19/04/2021 20:03:34	253
1875	42	3	19/04/2021 20:03:34	257
1876	42	5	19/04/2021 20:03:34	260
1853	42	4	19/04/2021 20:03:34	104
1852	42	3	19/04/2021 20:03:34	95
1854	42	4	19/04/2021 20:03:34	110
1859	42	2	19/04/2021 20:03:34	153
1858	42	5	19/04/2021 20:03:34	150
1857	42	4	19/04/2021 20:03:34	144
1855	42	3	19/04/2021 20:03:34	122
1856	42	1	19/04/2021 20:03:34	141
1851	42	5	19/04/2021 20:03:34	22
1847	42	5	19/04/2021 20:03:34	11
1850	42	4	19/04/2021 20:03:34	21
1849	42	2	19/04/2021 20:03:34	19
1848	42	5	19/04/2021 20:03:34	16
2002	42	5	19/04/2021 20:03:34	4482
2003	42	5	19/04/2021 20:03:34	4564
2004	42	2	19/04/2021 20:03:34	4629
1999	42	4	19/04/2021 20:03:34	4349
2001	42	2	19/04/2021 20:03:34	4477
2000	42	1	19/04/2021 20:03:34	4442
1998	42	2	19/04/2021 20:03:34	3980
1997	42	2	19/04/2021 20:03:34	3177
1996	42	4	19/04/2021 20:03:34	3176
1990	42	4	19/04/2021 20:03:34	2771
1989	42	2	19/04/2021 20:03:34	2770
1988	42	4	19/04/2021 20:03:34	2671
1992	42	5	19/04/2021 20:03:34	2990
1993	42	4	19/04/2021 20:03:34	3033
1991	42	3	19/04/2021 20:03:34	2959
1994	42	5	19/04/2021 20:03:34	3082
1995	42	3	19/04/2021 20:03:34	3101
1985	42	5	19/04/2021 20:03:34	2502
1986	42	4	19/04/2021 20:03:34	2539
1987	42	4	19/04/2021 20:03:34	2605
1982	42	3	19/04/2021 20:03:34	2294
1983	42	4	19/04/2021 20:03:34	2302
1984	42	4	19/04/2021 20:03:34	2335
1976	42	4	19/04/2021 20:03:34	2100
1978	42	4	19/04/2021 20:03:34	2110
1977	42	2	19/04/2021 20:03:34	2105
1979	42	3	19/04/2021 20:03:34	2155
1980	42	4	19/04/2021 20:03:34	2263
1981	42	4	19/04/2021 20:03:34	2268
1975	42	5	19/04/2021 20:03:34	2028
1974	42	5	19/04/2021 20:03:34	2023
1973	42	4	19/04/2021 20:03:34	2011
1972	42	4	19/04/2021 20:03:34	2001
1971	42	5	19/04/2021 20:03:34	2000
1970	42	2	19/04/2021 20:03:34	1976
1969	42	4	19/04/2021 20:03:34	1968
1968	42	4	19/04/2021 20:03:34	1961
1967	42	4	19/04/2021 20:03:34	1923
1966	42	4	19/04/2021 20:03:34	1894
1965	42	3	19/04/2021 20:03:34	1892
1963	42	2	19/04/2021 20:03:34	1831
1964	42	2	19/04/2021 20:03:34	1883
1961	42	2	19/04/2021 20:03:34	1726
1962	42	4	19/04/2021 20:03:34	1729
1960	42	5	19/04/2021 20:03:34	1722
18173	420	3.5	19/04/2021 20:03:34	1927
18174	420	3	19/04/2021 20:03:34	1961
18175	420	4	19/04/2021 20:03:34	2320
18176	420	3.5	19/04/2021 20:03:34	2617
18177	420	5	19/04/2021 20:03:34	2657
18178	420	4	19/04/2021 20:03:34	2959
18179	420	3.5	19/04/2021 20:03:34	3175
18180	420	4	19/04/2021 20:03:34	4816
18181	420	3	19/04/2021 20:03:34	4886
18182	420	4	19/04/2021 20:03:34	5902
18186	420	3.5	19/04/2021 20:03:34	48385
18185	420	4.5	19/04/2021 20:03:34	43376
18184	420	3.5	19/04/2021 20:03:34	8874
18183	420	4	19/04/2021 20:03:34	8337
18160	420	4	19/04/2021 20:03:34	73
18166	420	3.5	19/04/2021 20:03:34	541
18165	420	4.5	19/04/2021 20:03:34	527
18164	420	3.5	19/04/2021 20:03:34	480
18161	420	4	19/04/2021 20:03:34	296
18162	420	4.5	19/04/2021 20:03:34	318
18163	420	4.5	19/04/2021 20:03:34	364
18172	420	3.5	19/04/2021 20:03:34	1580
18171	420	4	19/04/2021 20:03:34	1281
18167	420	4	19/04/2021 20:03:34	588
18168	420	5	19/04/2021 20:03:34	910
18169	420	3.5	19/04/2021 20:03:34	923
18170	420	4	19/04/2021 20:03:34	924
18191	421	4	19/04/2021 20:03:34	909
18192	421	4	19/04/2021 20:03:34	912
18190	421	5	19/04/2021 20:03:34	593
18194	421	5	19/04/2021 20:03:34	1247
18193	421	5	19/04/2021 20:03:34	953
18188	421	5	19/04/2021 20:03:34	318
18189	421	5	19/04/2021 20:03:34	527
18187	421	4	19/04/2021 20:03:34	73
18196	421	5	19/04/2021 20:03:34	2313
18195	421	3.5	19/04/2021 20:03:34	2114
18215	422	4	19/04/2021 20:03:34	2288
18216	422	3	19/04/2021 20:03:34	2539
18213	422	2	19/04/2021 20:03:34	1968
18214	422	4	19/04/2021 20:03:34	1997
18226	422	3	19/04/2021 20:03:34	4939
18225	422	4	19/04/2021 20:03:34	4203
18224	422	2	19/04/2021 20:03:34	4133
18222	422	3	19/04/2021 20:03:34	3175
18223	422	4	19/04/2021 20:03:34	3980
18220	422	4	19/04/2021 20:03:34	2959
18219	422	3	19/04/2021 20:03:34	2841
18217	422	1	19/04/2021 20:03:34	2665
18218	422	4	19/04/2021 20:03:34	2669
18221	422	3	19/04/2021 20:03:34	3053
18197	422	5	19/04/2021 20:03:34	260
18198	422	5	19/04/2021 20:03:34	318
18206	422	2	19/04/2021 20:03:34	968
18207	422	5	19/04/2021 20:03:34	1213
18208	422	4	19/04/2021 20:03:34	1250
18209	422	4	19/04/2021 20:03:34	1265
18210	422	5	19/04/2021 20:03:34	1272
18211	422	3	19/04/2021 20:03:34	1358
18212	422	3	19/04/2021 20:03:34	1694
18203	422	4	19/04/2021 20:03:34	912
18205	422	4	19/04/2021 20:03:34	923
18204	422	5	19/04/2021 20:03:34	922
18201	422	4	19/04/2021 20:03:34	858
18202	422	3	19/04/2021 20:03:34	903
18199	422	2	19/04/2021 20:03:34	762
18200	422	4	19/04/2021 20:03:34	780
18234	423	2	19/04/2021 20:03:34	653
18236	423	5	19/04/2021 20:03:34	1653
18235	423	5	19/04/2021 20:03:34	1278
18231	423	5	19/04/2021 20:03:34	318
18230	423	4.5	19/04/2021 20:03:34	296
18233	423	5	19/04/2021 20:03:34	480
18232	423	4.5	19/04/2021 20:03:34	435
18229	423	5	19/04/2021 20:03:34	150
18228	423	4	19/04/2021 20:03:34	110
18227	423	3	19/04/2021 20:03:34	104
18238	423	3.5	19/04/2021 20:03:34	4995
18237	423	4	19/04/2021 20:03:34	2268
18267	424	3	19/04/2021 20:03:34	2288
18266	424	4.5	19/04/2021 20:03:34	2160
18269	424	4.5	19/04/2021 20:03:34	2502
18268	424	4	19/04/2021 20:03:34	2291
18265	424	3.5	19/04/2021 20:03:34	1968
18263	424	3.5	19/04/2021 20:03:34	1921
18264	424	3.5	19/04/2021 20:03:34	1923
18261	424	3.5	19/04/2021 20:03:34	1729
18262	424	3.5	19/04/2021 20:03:34	1884
18274	424	4.5	19/04/2021 20:03:34	7347
18275	424	3	19/04/2021 20:03:34	51540
18276	424	2.5	19/04/2021 20:03:34	71668
18270	424	4.5	19/04/2021 20:03:34	2959
18271	424	5	19/04/2021 20:03:34	3176
18272	424	2.5	19/04/2021 20:03:34	4247
18273	424	3	19/04/2021 20:03:34	4816
18239	424	4	19/04/2021 20:03:34	111
18241	424	3.5	19/04/2021 20:03:34	147
18240	424	3	19/04/2021 20:03:34	141
