,userId,movieId,rating
55418,368,168,2.0
55419,368,170,2.0
55420,368,172,2.0
55421,368,173,2.0
55422,368,185,2.0
55423,368,198,2.0
55426,368,227,2.0
55428,368,257,3.0
55429,368,260,4.0
55430,368,266,4.0
55431,368,288,3.0
55432,368,292,4.0
55433,368,293,4.0
55434,368,296,5.0
55435,368,303,1.0
55436,368,315,2.0
55440,368,350,3.0
55447,368,377,3.0
55448,368,380,3.0
55449,368,415,2.0
55450,368,426,3.0
55451,368,431,3.0
55453,368,436,2.0
55454,368,438,2.0
55455,368,454,4.0
55458,368,466,3.0
55460,368,480,4.0
55462,368,482,4.0
55464,368,490,3.0
55466,368,502,2.0
55468,368,521,3.0
55469,368,527,5.0
55470,368,540,2.0
55471,368,544,3.0
55472,368,548,2.0
55473,368,552,2.0
55475,368,587,3.0
55477,368,592,3.0
55478,368,593,4.0
55479,368,608,4.0
55480,368,647,3.0
55481,368,648,3.0
55482,368,653,3.0
55483,368,678,4.0
55484,368,707,2.0
55488,368,762,2.0
55489,368,780,2.0
55490,368,782,2.0
55491,368,786,3.0
55493,368,809,2.0
55494,368,832,3.0
55495,368,849,2.0
55496,368,858,5.0
55497,368,866,3.0
55498,368,880,1.0
55499,368,891,3.0
55500,368,903,3.0
55503,368,920,4.0
55504,368,924,3.0
55505,368,996,2.0
55511,368,1049,3.0
55513,368,1089,4.0
55514,368,1090,5.0
55515,368,1092,3.0
55531,368,1213,4.0
55541,368,1250,3.0
55543,368,1259,4.0
55544,368,1262,4.0
55546,368,1272,3.0
55554,368,1358,4.0
55555,368,1370,3.0
55556,368,1371,3.0
55557,368,1374,3.0
55558,368,1375,3.0
55559,368,1377,2.0
55560,368,1378,3.0
55561,368,1379,2.0
55565,368,1389,1.0
55566,368,1391,2.0
55567,368,1396,3.0
55568,368,1407,3.0
55569,368,1408,3.0
55570,368,1422,3.0
55577,368,1499,1.0
55582,368,1544,2.0
55583,368,1552,3.0
55585,368,1573,3.0
55586,368,1580,3.0
55587,368,1587,2.0
55590,368,1597,3.0
55591,368,1598,2.0
55593,368,1610,5.0
55598,368,1645,3.0
55599,368,1653,3.0
55604,368,1687,3.0
55605,368,1690,2.0
55607,368,1722,3.0
55608,368,1729,3.0
55612,368,1779,2.0
55614,368,1792,1.0
55618,368,1831,1.0
55619,368,1833,2.0
55621,368,1892,3.0
55622,368,1909,3.0
55625,368,1939,3.0
55628,368,1954,4.0
55629,368,1957,4.0
55631,368,1965,4.0
55632,368,1968,3.0
55633,368,1969,2.0
55635,368,1995,2.0
55636,368,1996,1.0
55637,368,2000,3.0
55638,368,2001,3.0
55640,368,2006,2.0
55641,368,2009,3.0
55642,368,2013,4.0
55643,368,2023,2.0
55645,368,2028,5.0
55646,368,2058,3.0
55648,368,2105,2.0
55649,368,2110,3.0
55650,368,2112,4.0
55652,368,2118,3.0
55654,368,2122,2.0
55656,368,2135,3.0
55659,368,2193,2.0
55663,368,2263,3.0
55664,368,2268,4.0
55667,368,2288,2.0
55668,368,2291,3.0
55669,368,2302,3.0
55670,368,2307,3.0
55671,368,2322,3.0
55672,368,2334,2.0
55700,368,2528,2.0
55711,368,2605,3.0
55712,368,2613,3.0
55713,368,2616,2.0
55714,368,2617,2.0
55715,368,2640,3.0
55717,368,2657,3.0
55718,368,2662,2.0
55719,368,2668,3.0
55749,368,2990,3.0
55754,368,3035,3.0
55755,368,3062,4.0
55756,368,3063,2.0
55758,368,3082,3.0
55769,368,3176,3.0
55792,368,3432,2.0
55799,368,3513,4.0
55802,368,3529,3.0
55811,368,3635,3.0
55812,368,3638,2.0
55825,368,3716,1.0
55833,368,3763,3.0
55835,368,3766,2.0
55836,368,3767,2.0
55865,369,19,4.0
55867,369,150,3.0
55868,369,165,3.5
55869,369,185,3.5
55870,369,216,3.5
55871,369,250,2.5
55872,369,260,3.5
55876,369,377,2.0
55877,369,431,2.5
55878,369,466,3.0
55879,369,500,3.0
55882,369,541,2.5
55886,369,839,2.5
55887,369,934,3.5
55888,369,938,1.5
55891,369,1089,2.5
55892,369,1093,4.0
55894,369,1125,4.5
55901,369,1262,3.0
55905,369,1371,3.0
55906,369,1372,4.0
55911,369,1580,1.0
55912,369,1584,3.0
55913,369,1610,2.5
55916,369,1682,4.0
55919,369,1884,5.0
55920,369,1923,3.5
55921,369,1967,3.5
55922,369,2011,3.0
55923,369,2021,3.0
55924,369,2046,3.0
55928,369,2359,4.0
55931,369,2539,3.0
55937,369,2788,4.0
55944,369,2959,4.5
55945,369,3033,4.0
55948,369,3638,3.0
55955,369,4011,4.0
55968,369,5902,4.0
55977,369,8665,4.0
55989,369,48385,4.0
55997,370,112,3.5
55998,370,223,4.5
55999,370,253,3.5
56000,370,260,2.0
56001,370,293,3.5
56002,370,296,5.0
56003,370,318,3.5
56006,370,380,4.0
56007,370,541,3.5
56009,370,592,4.0
56010,370,593,4.0
56011,370,608,2.0
56014,370,1089,2.5
56021,370,1259,3.5
56026,370,1639,4.5
56032,370,1777,4.0
56033,370,1968,4.0
56036,370,2116,1.5
56039,370,2502,4.0
56049,370,2959,4.5
56054,370,4011,4.0
56072,370,7090,4.5
56078,370,8961,4.0
56088,371,592,4.0
56089,371,661,4.0
56091,371,924,5.0
56096,371,1377,3.5
56099,371,1884,4.5
56100,371,2140,3.0
56102,371,2395,5.0
56113,371,4247,4.0
56115,371,6283,4.5
56124,371,56715,5.0
56129,372,6,5.0
56132,372,11,4.0
56133,372,14,4.0
56134,372,16,4.0
56135,372,21,3.0
56136,372,25,4.0
56147,372,62,3.0
56148,372,70,3.0
56149,372,71,2.0
56150,372,81,2.0
56151,372,110,4.0
56152,372,111,3.0
56153,372,112,2.0
56154,372,141,4.0
56155,372,144,2.0
56156,372,150,3.0
56157,372,157,3.0
56159,372,161,4.0
56160,372,163,3.0
56161,372,164,3.0
56162,372,165,4.0
56164,372,198,5.0
56165,372,205,2.0
56166,372,223,4.0
56167,372,229,4.0
56168,372,235,2.0
56169,372,249,4.0
56172,372,260,4.0
56173,372,261,3.0
56175,372,272,3.0
56176,372,277,3.0
56177,372,280,3.0
56178,372,281,4.0
56179,372,293,4.0
56180,372,296,4.0
56181,372,300,5.0
56183,372,318,5.0
56184,372,322,4.0
56186,372,335,4.0
56188,372,340,3.0
56194,372,364,4.0
56195,372,377,5.0
56196,372,380,5.0
56197,372,387,3.0
56202,372,440,4.0
56204,372,452,2.0
56208,372,497,4.0
56209,372,508,3.0
56211,372,527,5.0
56214,372,541,4.0
56215,372,553,4.0
56218,372,588,4.0
56220,372,590,3.0
56221,372,592,3.0
56222,372,593,4.0
56223,372,595,4.0
56224,372,608,5.0
56225,372,616,2.0
56226,372,628,4.0
56227,372,647,2.0
56228,372,692,2.0
56229,372,709,2.0
56230,372,710,2.0
56236,372,800,2.0
56237,372,838,4.0
56238,372,858,5.0
56239,372,861,2.0
56241,372,892,4.0
56242,372,903,3.0
56244,372,920,3.0
56245,372,924,2.0
56246,372,931,4.0
56247,372,953,4.0
56262,372,1073,3.0
56266,372,1089,5.0
56267,372,1090,4.0
56268,372,1092,3.0
56291,372,1213,5.0
56304,372,1245,3.0
56305,372,1246,3.0
56306,372,1249,4.0
56307,372,1257,3.0
56309,372,1259,4.0
56311,372,1265,4.0
56315,372,1278,2.0
56330,372,1358,3.0
56331,372,1366,5.0
56332,372,1370,5.0
56333,372,1374,3.0
56334,372,1378,4.0
56340,372,1407,3.0
56341,372,1408,5.0
56342,372,1411,5.0
56343,372,1414,3.0
56345,372,1429,2.0
56350,372,1483,1.0
56352,372,1584,4.0
56353,372,1586,3.0
56356,372,1597,3.0
56361,372,1610,4.0
56366,373,6,5.0
56367,373,11,2.0
56368,373,16,4.0
56369,373,19,1.0
56370,373,21,1.0
56371,373,22,3.0
56372,373,25,5.0
56379,373,95,2.0
56380,373,110,4.0
56381,373,111,5.0
56382,373,141,4.0
56383,373,150,2.0
56384,373,153,3.0
56385,373,158,3.0
56387,373,163,1.0
56388,373,168,2.0
56389,373,169,2.0
56390,373,173,1.0
56392,373,185,3.0
56393,373,186,1.0
56394,373,196,2.0
56395,373,198,4.0
56396,373,207,3.0
56398,373,216,3.0
56402,373,231,1.0
56403,373,235,4.0
56404,373,236,3.0
56405,373,249,5.0
56406,373,253,5.0
56409,373,266,4.0
56411,373,280,4.0
56413,373,288,3.0
56414,373,292,3.0
56415,373,296,5.0
56416,373,300,3.0
56418,373,318,5.0
56420,373,338,3.0
56422,373,350,3.0
56428,373,364,5.0
56431,373,377,2.0
56433,373,431,5.0
56435,373,435,1.0
56436,373,440,3.0
56437,373,455,2.0
56439,373,466,1.0
56441,373,475,5.0
56442,373,480,4.0
56443,373,500,2.0
56444,373,508,5.0
56445,373,509,4.0
56447,373,527,5.0
56449,373,540,3.0
56450,373,551,5.0
56451,373,585,1.0
56452,373,586,3.0
56453,373,587,3.0
56455,373,590,4.0
56456,373,592,3.0
56457,373,593,5.0
56458,373,594,5.0
56459,373,596,5.0
56460,373,616,4.0
56461,373,648,4.0
56464,374,110,5.0
56465,374,150,3.0
56466,374,153,4.0
56467,374,161,4.0
56468,374,165,3.0
56469,374,185,3.0
56471,374,231,4.0
56472,374,296,5.0
56474,374,318,4.0
56475,374,329,3.0
56479,374,380,5.0
56482,374,480,4.0
56483,374,588,3.0
56484,374,590,3.0
56485,374,592,3.0
56486,374,595,3.0
56488,374,780,4.0
56498,375,318,5.0
56501,375,500,3.0
56502,375,595,3.0
56503,375,597,3.0
56507,375,1411,5.0
56510,375,1586,3.5
56511,375,1610,4.5
56512,375,1779,3.5
56516,375,1923,4.5
56518,375,2046,4.0
56520,375,2616,3.0
56522,375,2687,3.5
56529,375,48385,5.0
56531,376,19,2.0
56533,376,95,3.5
56534,376,110,3.5
56535,376,150,5.0
56536,376,161,5.0
56537,376,165,3.5
56538,376,185,4.0
56539,376,236,4.0
56540,376,252,3.5
56541,376,260,4.0
56542,376,292,4.5
56543,376,339,4.0
56548,376,380,3.5
56550,376,454,4.0
56552,376,480,4.0
56553,376,527,4.5
56555,376,541,5.0
56556,376,586,2.0
56557,376,587,4.0
56559,376,590,3.5
56560,376,648,5.0
56562,376,745,5.0
56564,376,780,4.0
56565,376,849,3.5
56566,376,858,4.0
56567,376,912,4.0
56568,376,913,4.0
56584,376,1249,4.0
56587,376,1262,4.0
56588,376,1265,4.0
56593,376,1371,3.5
56594,376,1372,3.5
56595,376,1375,3.5
56597,376,1396,4.0
56601,376,1580,4.0
56602,376,1584,4.5
56603,376,1610,4.0
56606,376,2011,5.0
56611,376,2470,3.5
56624,376,3089,5.0
56633,376,4995,4.5
56644,376,8665,5.0
56646,376,8961,3.5
56663,377,19,2.0
56666,377,150,5.0
56667,377,272,4.0
56670,377,585,4.0
56671,377,680,5.0
56673,377,849,4.5
56674,377,900,2.5
56675,377,909,4.0
56676,377,924,5.0
56677,377,926,4.5
56680,377,1093,3.5
56691,377,1251,4.5
56692,377,1262,4.5
56696,377,1371,4.5
56699,377,1927,3.5
56700,377,1942,4.5
56701,377,1947,2.5
56704,377,2105,4.0
56705,377,2117,5.0
56706,377,2123,3.5
56707,377,2124,4.0
56708,377,2163,2.5
56743,377,4942,4.5
56751,377,5919,4.0
56763,377,7304,4.0
56773,377,26564,3.5
56796,378,318,4.5
56797,378,364,4.5
56798,378,527,4.5
56799,378,593,4.5
56800,378,858,3.0
56802,378,1213,4.0
56803,378,1682,4.0
56805,378,2959,3.5
56806,378,3114,4.5
56808,378,4011,3.5
56817,378,8961,4.0
56842,379,19,2.0
56843,379,21,2.0
56846,379,110,5.0
56847,379,150,5.0
56848,379,153,3.0
56849,379,161,4.0
56850,379,165,2.0
56851,379,185,4.0
56853,379,253,3.0
56854,379,292,4.0
56855,379,296,2.0
56857,379,318,3.0
56858,379,339,3.0
56862,379,364,3.0
56864,379,377,2.0
56865,379,380,4.0
56867,379,454,4.0
56869,379,480,4.0
56870,379,500,3.0
56871,379,527,3.0
56873,379,587,3.0
56875,379,590,5.0
56876,379,592,3.0
56877,379,597,3.0
56880,380,6,5.0
56882,380,12,4.0
56883,380,16,3.0
56884,380,18,4.0
56885,380,19,5.0
56886,380,21,2.0
56894,380,70,5.0
56895,380,76,3.0
56896,380,95,3.0
56897,380,104,3.0
56898,380,107,5.0
56899,380,110,4.0
56900,380,145,3.0
56901,380,152,1.0
56902,380,153,3.0
56903,380,158,3.0
56905,380,163,5.0
56906,380,165,5.0
56907,380,172,4.0
56908,380,173,4.0
56910,380,185,3.0
56911,380,204,3.0
56913,380,216,3.0
56914,380,223,4.0
56915,380,231,4.0
56916,380,239,3.0
56918,380,260,5.0
56919,380,293,5.0
56920,380,296,5.0
56924,380,318,3.0
56925,380,329,3.0
56926,380,332,3.0
56927,380,338,3.0
56932,380,364,5.0
56936,380,377,5.0
56937,380,379,3.0
56938,380,380,5.0
56939,380,393,2.0
56940,380,405,3.0
56945,380,466,4.0
56946,380,480,5.0
56948,380,500,4.0
56950,380,541,5.0
56951,380,546,3.0
56952,380,551,5.0
56954,380,585,2.0
56955,380,586,4.0
56956,380,587,3.0
56957,380,588,5.0
56959,380,592,3.0
56960,380,593,5.0
56961,380,594,4.0
56962,380,595,4.0
56963,380,596,4.0
56964,380,608,4.0
56965,380,609,4.0
56966,380,616,3.0
56967,380,631,4.0
56968,380,648,4.0
56969,380,653,3.0
56970,380,661,3.0
56971,380,673,4.0
56972,380,704,3.0
56978,380,745,5.0
56982,380,780,4.0
56983,380,783,3.0
56984,380,786,3.0
56985,380,788,2.0
56988,380,837,4.0
56989,380,839,2.0
56990,380,849,3.0
56991,380,858,4.0
56993,380,919,3.0
56994,380,924,4.0
56995,380,953,4.0
56996,380,965,4.0
56997,380,968,5.0
56998,380,996,3.0
57011,380,1073,4.0
57014,380,1089,4.0
57017,380,1125,4.0
57032,380,1213,5.0
57046,380,1265,5.0
57047,380,1266,5.0
57051,380,1278,5.0
57052,380,1281,4.0
57053,380,1282,3.0
57063,380,1359,4.0
57064,380,1367,4.0
57065,380,1370,4.0
57066,380,1377,3.0
57067,380,1380,3.0
57071,380,1391,4.0
57072,380,1407,2.0
57073,380,1485,4.0
57075,380,1495,2.0
57076,380,1499,2.0
57080,380,1544,4.0
57081,380,1552,4.0
57083,380,1562,3.0
57085,380,1573,5.0
57086,380,1580,5.0
57088,380,1587,4.0
57089,380,1588,3.0
57092,380,1610,4.0
57094,380,1653,4.0
57095,380,1665,4.0
57099,380,1682,4.0
57100,380,1690,3.0
57102,380,1717,2.0
57104,380,1722,5.0
57105,380,1729,2.0
57111,380,1777,3.0
57113,380,1831,3.0
57114,380,1833,3.0
57119,380,1907,5.0
57120,380,1909,4.0
57121,380,1911,3.0
57124,380,1954,5.0
57125,380,1967,5.0
57126,380,1970,4.0
57131,380,1997,3.0
57132,380,2000,4.0
57133,380,2001,4.0
57137,380,2005,3.5
57138,380,2006,4.0
57140,380,2011,4.0
57142,380,2018,3.0
57143,380,2023,3.0
57144,380,2028,5.0
57145,380,2042,3.0
57146,380,2048,4.0
57151,380,2080,3.0
57154,380,2085,3.0
57155,380,2087,3.0
57159,380,2100,3.0
57160,380,2105,3.0
57162,380,2124,5.0
57164,380,2140,4.5
57165,380,2161,4.0
57168,380,2193,5.0
57173,380,2288,5.0
57174,380,2294,4.0
57176,380,2321,4.0
57178,380,2334,2.0
57180,380,2355,5.0
57194,380,2454,4.0
57196,380,2470,5.0
57199,380,2528,3.0
57205,380,2617,5.0
57207,380,2640,4.0
57213,380,2687,5.0
57226,380,2761,4.0
57229,380,2788,4.0
57235,380,2841,4.0
57237,380,2860,2.0
57248,380,2959,4.0
57254,380,2990,5.0
57259,380,3033,5.0
57260,380,3034,3.0
57266,380,3082,5.0
57268,380,3114,5.0
57270,380,3175,5.0
57304,380,3563,2.0
57311,380,3635,5.0
57312,380,3638,4.0
57317,380,3682,2.0
57328,380,3784,3.0
57352,380,4011,5.0
57360,380,4105,5.0
57361,380,4148,3.0
57364,380,4232,3.0
57372,380,4327,4.0
57389,380,4638,4.0
57390,380,4643,3.0
57402,380,4886,5.0
57408,380,4975,3.0
57419,380,5072,5.0
57452,380,5506,4.0
57454,380,5528,4.0
57474,380,5971,5.0
57479,380,6016,4.0
57480,380,6058,3.0
57504,380,6537,4.0
57510,380,6615,4.0
57535,380,6947,5.0
57537,380,6957,4.0
57553,380,7347,3.0
57563,380,7445,4.0
57588,380,8665,3.0
57593,380,8810,3.0
57595,380,8860,4.0
57598,380,8866,3.0
57599,380,8874,5.0
57604,380,8961,4.0
57606,380,8967,2.0
57609,380,8984,2.0
57624,380,27793,1.0
57646,380,32456,4.0
57657,380,33644,2.5
57700,380,42738,2.0
57737,380,49013,2.0
57751,380,51927,3.0
57853,380,77561,4.0
57855,380,77866,2.0
58019,380,122906,3.5
58098,381,19,2.5
58104,381,62,4.5
58105,381,104,3.5
58106,381,150,3.5
58107,381,185,3.0
58109,381,231,2.5
58110,381,236,5.0
58111,381,253,4.0
58113,381,260,3.5
58114,381,262,4.0
58115,381,292,3.0
58118,381,318,3.5
58119,381,333,4.5
58120,381,339,3.5
58123,381,364,4.0
58125,381,377,4.0
58126,381,379,3.5
58127,381,380,3.5
58129,381,455,3.5
58131,381,480,4.0
58132,381,497,4.0
58133,381,500,4.0
58135,381,551,5.0
58136,381,586,1.0
58137,381,587,4.0
58138,381,588,4.0
58140,381,594,2.0
58141,381,595,3.0
58142,381,596,3.5
58143,381,597,4.0
58144,381,608,3.5
58145,381,609,3.0
58146,381,648,3.0
58147,381,653,3.0
58148,381,661,5.0
58149,381,673,3.0
58153,381,780,4.0
58154,381,783,4.0
58155,381,788,2.0
58156,381,837,4.0
58157,381,919,4.0
58164,381,1073,4.0
58166,381,1088,3.5
58177,381,1246,4.0
58179,381,1259,3.5
58180,381,1265,3.5
58182,381,1282,4.0
58186,381,1380,4.0
58188,381,1485,3.5
58192,381,1537,3.5
58193,381,1544,3.0
58194,381,1552,2.5
58195,381,1580,4.0
58196,381,1584,3.5
58197,381,1653,4.0
58198,381,1682,3.5
58201,381,1722,3.5
58202,381,1734,4.5
58203,381,1777,4.5
58206,381,1907,4.0
58207,381,1911,2.5
58209,381,1947,3.0
58210,381,1961,4.5
58211,381,1967,5.0
58212,381,1968,5.0
58214,381,2005,4.5
58215,381,2006,3.5
58216,381,2011,3.0
58218,381,2013,3.5
58219,381,2018,2.5
58222,381,2054,3.5
58224,381,2080,3.0
58226,381,2082,2.5
58227,381,2085,3.0
58228,381,2087,3.0
58229,381,2100,3.5
58230,381,2105,3.0
58232,381,2124,2.5
58234,381,2133,3.5
58235,381,2140,3.5
58236,381,2161,4.5
58237,381,2162,3.0
58239,381,2193,2.0
58241,381,2291,5.0
58242,381,2294,3.0
58243,381,2300,2.0
58246,381,2355,4.0
58250,381,2470,3.5
58252,381,2502,4.5
58254,381,2617,4.0
58256,381,2671,4.0
58264,381,2761,4.5
58266,381,2788,4.0
58272,381,2959,5.0
58278,381,3082,3.5
58279,381,3114,3.5
58281,381,3175,2.5
58287,381,3396,1.0
58289,381,3526,3.0
58318,381,4232,3.5
58328,381,4643,2.0
58330,381,4787,5.0
58331,381,4816,2.0
58332,381,4823,3.0
58335,381,4886,4.0
58341,381,4995,4.0
58365,381,5971,4.0
58378,381,6537,2.5
58391,381,6947,3.5
58394,381,7090,3.0
58401,381,7347,4.0
58416,381,8665,4.0
58419,381,8874,3.5
58421,381,8961,4.5
58422,381,8970,4.0
58436,381,31685,2.5
58459,381,43376,4.5
58477,381,45928,3.5
58489,381,48385,4.0
58498,381,49530,4.5
58572,382,150,4.0
58573,382,186,3.0
58575,382,215,4.0
58576,382,260,5.0
58577,382,296,5.0
58578,382,318,5.0
58579,382,339,3.5
58585,382,454,3.5
58586,382,455,3.5
58587,382,527,5.0
58588,382,588,5.0
58589,382,593,5.0
58592,382,762,3.0
58593,382,858,5.0
58594,382,910,4.0
58595,382,912,5.0
58597,382,1049,3.5
58606,382,1265,5.0
58611,382,1544,3.5
58613,382,1587,3.5
58615,382,1653,4.5
58619,382,1722,3.5
58620,382,1907,4.5
58622,382,2019,5.0
58623,382,2028,4.5
58624,382,2054,4.0
58628,382,2294,4.5
58637,382,2671,3.5
58638,382,2687,4.5
58643,382,2959,5.0
58644,382,2990,4.0
58649,382,3638,3.5
58655,382,4133,1.0
58664,382,4638,3.5
58688,382,6687,1.0
58705,382,8643,2.5
58707,382,8968,3.5
58711,382,31685,3.5
58716,382,33660,4.0
58788,382,77561,4.0
58861,383,150,4.0
58863,383,903,4.0
58866,383,1246,5.0
58869,383,1584,4.0
58874,383,2436,5.0
58876,383,2447,3.0
58878,383,2501,5.0
58880,383,2539,2.0
58882,383,2546,4.0
58885,383,2690,4.0
58891,383,2977,4.0
58896,384,223,4.0
58897,384,296,5.0
58900,384,435,1.0
58902,384,480,4.0
58903,384,587,3.0
58904,384,924,3.0
58905,384,968,3.0
58908,384,1090,4.0
58914,384,1959,4.0
58915,384,2122,1.0
58917,384,2259,3.0
58919,384,2268,4.0
58921,384,2355,4.0
58926,384,2502,4.0
58927,384,2605,3.0
58928,384,2669,3.0
58939,384,2959,4.0
58941,384,3072,4.0
58947,384,3543,5.0
58952,384,4011,5.0
58956,384,4291,2.0
58966,385,6,3.0
58968,385,14,3.0
58969,385,16,3.0
58970,385,21,5.0
58971,385,25,3.0
58975,385,62,3.0
58976,385,68,3.0
58977,385,85,3.0
58979,385,95,3.0
58980,385,112,3.0
58981,385,150,5.0
58982,385,153,3.0
58983,385,172,3.0
58984,385,194,1.0
58985,385,196,3.0
58986,385,198,4.0
58988,385,215,3.0
58991,385,235,2.0
58992,385,246,5.0
58993,385,247,3.0
58994,385,249,3.0
58995,385,260,4.0
58997,385,266,2.0
58998,385,272,3.0
58999,385,277,3.0
59001,385,288,1.0
59002,385,296,4.0
59004,385,314,3.0
59005,385,318,5.0
59007,385,339,3.0
59012,385,364,3.0
59019,385,380,3.0
59024,385,421,3.0
59025,385,422,3.0
59026,385,427,2.0
59030,385,466,3.0
59032,385,480,4.0
59034,385,497,4.0
59035,385,500,3.0
59036,385,501,3.0
59039,385,533,3.0
59040,385,534,3.0
59041,385,535,2.0
59044,385,540,3.0
59045,385,541,5.0
59046,385,551,3.0
59047,385,552,3.0
59048,385,553,4.0
59049,385,574,3.0
59050,385,580,3.0
59051,385,587,2.0
59052,385,588,4.0
59054,385,590,3.0
59055,385,592,3.0
59056,385,593,3.0
59057,385,594,3.0
59058,385,595,3.0
59059,385,596,3.0
59060,385,608,5.0
59062,385,671,3.0
59063,385,673,3.0
59064,385,707,3.0
59069,385,780,3.0
59071,385,786,3.0
59072,385,858,5.0
59073,385,903,4.0
59074,385,924,4.0
59092,385,1073,4.0
59096,385,1092,3.0
59097,385,1093,3.0
59117,385,1213,5.0
59128,385,1246,4.0
59131,385,1265,5.0
59133,385,1272,5.0
59134,385,1278,3.0
59135,385,1281,4.0
59136,385,1282,4.0
59153,385,1370,3.0
59154,385,1371,3.0
59155,385,1377,3.0
59156,385,1380,3.0
59160,385,1396,3.0
59161,385,1408,4.0
59164,385,1544,3.0
59166,386,6,3.0
59168,386,16,4.0
59169,386,20,2.0
59170,386,21,4.0
59171,386,22,3.0
59172,386,25,2.0
59180,386,110,3.0
59181,386,112,4.0
59182,386,153,2.0
59184,386,161,3.0
59185,386,163,4.0
59186,386,165,2.0
59187,386,172,2.0
59188,386,173,2.0
59189,386,185,1.0
59190,386,196,2.0
59191,386,198,2.0
59192,386,204,1.0
59194,386,223,3.0
59195,386,288,1.0
59196,386,292,1.0
59197,386,293,3.0
59198,386,296,5.0
59199,386,300,3.0
59200,386,303,4.0
59203,386,318,3.0
59204,386,319,3.0
59205,386,329,3.0
59206,386,333,3.0
59209,386,377,3.0
59210,386,380,3.0
59218,386,480,2.0
59221,386,532,4.0
59222,386,585,3.0
59223,386,586,3.0
59225,386,590,2.0
59226,386,592,1.0
59227,386,593,4.0
59228,386,608,4.0
59230,386,648,3.0
59232,386,780,2.0
59233,386,786,3.0
59235,387,11,2.5
59244,387,63,2.0
59245,387,70,3.5
59246,387,71,1.5
59247,387,97,4.5
59248,387,104,2.0
59249,387,110,3.5
59250,387,111,4.5
59251,387,122,2.5
59253,387,141,2.0
59254,387,147,2.5
59255,387,153,3.0
59256,387,154,4.0
59257,387,162,4.0
59258,387,163,4.0
59259,387,170,3.0
59260,387,175,4.0
59261,387,177,3.0
59262,387,193,2.0
59263,387,223,4.0
59264,387,231,2.5
59265,387,235,3.5
59266,387,260,4.5
59267,387,288,4.0
59268,387,293,4.5
59269,387,296,5.0
59270,387,300,3.0
59273,387,318,3.5
59274,387,319,3.0
59275,387,327,2.5
59276,387,332,2.5
59278,387,348,2.5
59282,387,364,3.0
59284,387,380,2.0
59289,387,440,2.5
59290,387,441,3.5
59291,387,466,1.5
59293,387,480,3.0
59295,387,492,3.5
59296,387,500,2.5
59297,387,509,3.5
59299,387,533,2.0
59300,387,541,4.5
59302,387,546,3.0
59303,387,551,3.5
59304,387,575,2.0
59305,387,586,2.0
59306,387,588,2.5
59308,387,590,3.0
59309,387,592,4.0
59310,387,593,4.0
59311,387,595,2.0
59312,387,597,2.5
59313,387,608,4.0
59315,387,648,3.0
59316,387,663,3.5
59317,387,674,1.0
59321,387,742,2.5
59323,387,745,4.0
59325,387,762,1.5
59327,387,780,2.0
59331,387,841,3.0
59332,387,858,4.5
59333,387,866,3.5
59335,387,902,2.5
59336,387,903,5.0
59340,387,910,3.5
59342,387,912,5.0
59343,387,913,4.5
59345,387,919,3.0
59346,387,920,3.0
59347,387,922,4.0
59348,387,923,4.5
59349,387,924,5.0
59350,387,928,4.0
59352,387,931,4.0
59354,387,940,2.5
59355,387,948,3.0
59356,387,951,3.5
59358,387,953,2.5
59359,387,954,3.0
59360,387,965,4.0
59361,387,968,3.5
59373,387,1073,4.5
59378,387,1088,1.5
59379,387,1089,4.5
59380,387,1090,3.5
59381,387,1091,1.5
59382,387,1092,3.0
59386,387,1103,4.0
59388,387,1125,4.0
59410,387,1213,3.5
59432,387,1245,4.0
59433,387,1247,4.5
59434,387,1248,4.5
59435,387,1249,4.5
59436,387,1250,4.0
59437,387,1251,4.5
59440,387,1255,1.0
59445,387,1262,3.5
59447,387,1265,3.5
59448,387,1266,3.0
59449,387,1267,3.5
59451,387,1271,3.5
59452,387,1273,4.0
59456,387,1278,3.0
59457,387,1282,4.0
59480,387,1370,2.5
59481,387,1377,2.0
59482,387,1380,1.5
59485,387,1391,3.0
59488,387,1405,2.5
59492,387,1483,3.5
59494,387,1498,2.5
59498,387,1552,2.5
59499,387,1562,1.5
59500,387,1572,3.5
59501,387,1597,1.0
59502,387,1610,3.0
59504,387,1653,3.5
59506,387,1662,3.0
59509,387,1678,3.5
59510,387,1682,3.0
59511,387,1690,3.0
59514,387,1722,2.5
59515,387,1729,3.5
59517,387,1735,2.5
59520,387,1770,3.0
59522,387,1783,3.0
59524,387,1884,4.0
59525,387,1907,2.5
59527,387,1921,3.5
59528,387,1923,3.5
59530,387,1945,4.5
59531,387,1947,2.5
59534,387,1954,3.0
59535,387,1956,4.0
59537,387,1963,3.0
59538,387,1965,4.0
59539,387,1967,4.0
59540,387,1968,3.5
59544,387,1991,1.5
59545,387,1997,4.0
59547,387,2005,2.5
59548,387,2006,3.5
59549,387,2009,4.0
59551,387,2011,2.0
59553,387,2019,4.5
59554,387,2021,3.5
59555,387,2022,3.5
59556,387,2046,3.5
59558,387,2067,4.0
59559,387,2071,3.5
59560,387,2074,4.0
59563,387,2082,1.0
59564,387,2084,2.0
59565,387,2088,2.0
59566,387,2109,3.0
59568,387,2118,3.5
59569,387,2123,3.0
59570,387,2124,2.5
59571,387,2134,2.5
59574,387,2140,3.5
59576,387,2142,3.0
59579,387,2160,4.5
